# Percent efficiencies for sum of all SR bins, each SR bin, SR bin groups:
      mg   mchi10    xsec (pb)      all SRs          SR1          SR2          SR3          SR4          SR5          SR6          SR7          SR8          SR9         SR10         SR11         SR12         SR13         SR14         SR15         SR16         SR17         SR18         SR19         SR20         SR21         SR22         SR23         SR24         SR25         SR26         SR27         SR28         SR29         SR30         SR31         SR32         SR33         SR34         SR35         SR36         SR37         SR38         SR39         SR40         SR41         SR42         SR43         SR44         SR45         SR46         SR47         SR48         SR49    hadronSRs    leptonSRs     shortSRs      longSRs      1DTkSRs  multiDTkSRs 
    1600     1200    8.870e-03      5.63193      0.00000      0.00000      0.00000      0.00000      0.00139      0.03920      0.00000      0.00046      0.00000      0.00907      0.00000      0.00000      0.12506      1.49193      0.02358      0.28822      0.00000      0.00000      0.00000      0.00041      0.09762      1.43058      0.02734      0.27993      0.00000      0.00381      0.00000      0.00042      0.00024      0.01069      0.00000      0.00385      0.02518      0.33013      0.00082      0.07703      0.00000      0.00569      0.00000      0.00395      0.00388      0.01010      0.00077      0.00114      0.02845      0.60935      0.00635      0.10589      0.58940      3.81478      1.22774      4.22237      0.82016      5.04253      0.58940 
    1600     1300    8.870e-03      4.19980      0.00000      0.00000      0.00000      0.00000      0.01154      0.06094      0.00039      0.00547      0.00000      0.00133      0.00000      0.00183      0.12266      1.41644      0.02870      0.35074      0.00000      0.00001      0.00000      0.00000      0.05415      0.70752      0.00214      0.12988      0.00000      0.00675      0.00000      0.00074      0.00000      0.00896      0.00000      0.01189      0.00793      0.22351      0.00047      0.06153      0.00000      0.00480      0.00000      0.00134      0.00123      0.01849      0.00156      0.00345      0.01556      0.40519      0.00710      0.07555      0.44996      2.89377      0.85606      3.06702      0.68282      3.74983      0.44996 
    1600     1400    8.870e-03      2.29257      0.00000      0.01582      0.00000      0.00042      0.01160      0.17634      0.00019      0.02828      0.00075      0.00405      0.00000      0.00141      0.02185      0.59311      0.00491      0.11900      0.00000      0.00087      0.00000      0.00000      0.03989      0.45003      0.00026      0.09014      0.00000      0.01275      0.00000      0.00013      0.00113      0.00886      0.00000      0.00463      0.00267      0.12551      0.00043      0.03347      0.00291      0.01238      0.00000      0.00348      0.00085      0.02438      0.00000      0.00442      0.01762      0.19823      0.00000      0.03550      0.24428      1.55891      0.48938      1.72162      0.32667      2.04829      0.24428 
    1700       25    5.070e-03      0.26501      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00772      0.00062      0.01075      0.00000      0.00000      0.00000      0.00000      0.00000      0.10464      0.00126      0.01034      0.00000      0.00059      0.00000      0.00000      0.00000      0.00278      0.00000      0.00000      0.00000      0.06238      0.00093      0.00806      0.00028      0.00074      0.00000      0.00000      0.00000      0.00366      0.00000      0.00000      0.00000      0.04437      0.00114      0.00352      0.00000      0.00123      0.13534      0.12844      0.23084      0.03295      0.26378      0.00123 
    1700       50    5.070e-03      0.70633      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.03626      0.00449      0.00202      0.00000      0.00000      0.00000      0.00000      0.00000      0.24847      0.00576      0.03083      0.00291      0.01254      0.00075      0.00000      0.00000      0.00056      0.00000      0.00000      0.00000      0.16205      0.02446      0.01327      0.00000      0.00234      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.13546      0.00501      0.00824      0.00000      0.01092      0.33075      0.36466      0.63814      0.05727      0.69541      0.01092 
    1700       75    5.070e-03      0.92290      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.03401      0.00043      0.00299      0.00001      0.00000      0.00000      0.00000      0.00000      0.39051      0.00776      0.05136      0.00073      0.00250      0.00000      0.00276      0.00000      0.00134      0.00000      0.00000      0.00000      0.19733      0.00095      0.01687      0.00000      0.00000      0.00000      0.00000      0.00000      0.00353      0.00000      0.00000      0.00000      0.16930      0.00155      0.02055      0.00202      0.01638      0.48780      0.41871      0.80921      0.09730      0.90652      0.01638 
    1700      150    5.070e-03      1.94680      0.00000      0.00000      0.00000      0.00000      0.00129      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.08728      0.01496      0.01327      0.00303      0.00000      0.00000      0.00000      0.00000      0.74622      0.09795      0.10628      0.00841      0.00280      0.00065      0.00000      0.00000      0.00774      0.00000      0.00000      0.00156      0.30165      0.05674      0.07637      0.00277      0.00035      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.27538      0.03014      0.04824      0.00358      0.06014      1.07870      0.80797      1.62316      0.26350      1.88666      0.06014 
    1700      800    5.070e-03      7.14011      0.00000      0.00000      0.00000      0.00000      0.00000      0.01360      0.00000      0.00000      0.00116      0.00000      0.00000      0.00000      0.04134      0.37087      0.01634      0.05736      0.00146      0.00153      0.00000      0.00000      0.71527      2.79919      0.14166      0.51890      0.00000      0.00000      0.00000      0.00000      0.00000      0.01160      0.00000      0.00028      0.12880      0.47640      0.02356      0.07060      0.00000      0.00000      0.00000      0.00074      0.00538      0.00486      0.00000      0.00000      0.16633      0.79495      0.05381      0.12675      0.59734      4.67869      1.86408      5.53275      1.01001      6.54277      0.59734 
    1700      900    5.070e-03      7.25079      0.00000      0.00000      0.00000      0.00000      0.00682      0.00835      0.00000      0.00059      0.00000      0.00059      0.00000      0.00000      0.05674      0.43742      0.01923      0.07449      0.00000      0.00000      0.00000      0.00000      0.55254      2.99700      0.07721      0.58910      0.00000      0.00000      0.00000      0.00000      0.00186      0.00142      0.00000      0.00062      0.10105      0.48050      0.01865      0.09539      0.00000      0.00457      0.00000      0.00265      0.00000      0.01080      0.00045      0.00128      0.15214      0.81157      0.02162      0.14342      0.58274      4.82008      1.84798      5.62337      1.04468      6.66805      0.58274 
    1700     1000    5.070e-03      7.02981      0.00000      0.00000      0.00000      0.00000      0.00068      0.00363      0.00000      0.00000      0.00000      0.00000      0.00000      0.00161      0.06646      0.61019      0.01142      0.12073      0.00000      0.00000      0.00000      0.00114      0.33029      2.91801      0.05756      0.49046      0.00000      0.00000      0.00000      0.00000      0.00000      0.00358      0.00000      0.00000      0.07347      0.44707      0.00754      0.09309      0.00000      0.00000      0.00000      0.00000      0.00000      0.00423      0.00000      0.00207      0.08188      0.84081      0.00721      0.10080      0.75588      4.61218      1.66175      5.38031      0.89363      6.27393      0.75588 
    1700     1100    5.070e-03      6.92804      0.00000      0.00000      0.00000      0.00000      0.00000      0.01961      0.00000      0.00382      0.00000      0.00000      0.00000      0.00000      0.08155      0.83470      0.01310      0.16388      0.00000      0.00000      0.00000      0.00000      0.26474      2.66240      0.07489      0.57128      0.00091      0.00173      0.00000      0.00000      0.00146      0.01183      0.00000      0.00048      0.04143      0.50207      0.00368      0.07169      0.00000      0.00230      0.00000      0.00068      0.00000      0.01128      0.00518      0.00093      0.08445      0.72162      0.01963      0.13485      0.62187      4.68997      1.61621      5.24209      1.06409      6.30618      0.62187 
    1700     1200    5.070e-03      6.59741      0.00000      0.00000      0.00000      0.00000      0.00397      0.02486      0.00000      0.00322      0.00000      0.00799      0.00000      0.00000      0.08699      1.06057      0.01936      0.21839      0.00000      0.00000      0.00000      0.00000      0.20259      2.29080      0.04452      0.45912      0.00125      0.00267      0.00000      0.00024      0.00000      0.00942      0.00000      0.00250      0.04811      0.41935      0.00781      0.07567      0.00000      0.01248      0.00000      0.00000      0.00000      0.01356      0.00000      0.00002      0.07255      0.74917      0.00392      0.16030      0.59601      4.42238      1.57902      5.00633      0.99507      6.00140      0.59601 
    1700     1300    5.070e-03      5.80205      0.00000      0.00000      0.00000      0.00000      0.00312      0.02341      0.00000      0.00187      0.00000      0.00000      0.00000      0.00000      0.12273      1.55514      0.03418      0.30584      0.00000      0.00000      0.00000      0.00000      0.14940      1.51606      0.01723      0.28075      0.00000      0.00214      0.00000      0.00056      0.00000      0.00802      0.00083      0.00760      0.02101      0.32101      0.00795      0.07584      0.00085      0.00717      0.00000      0.00435      0.00000      0.02652      0.00000      0.01162      0.01632      0.54132      0.00657      0.10416      0.62846      4.00973      1.16386      4.31423      0.85935      5.17359      0.62846 
    1700     1400    5.070e-03      4.20371      0.00000      0.00000      0.00000      0.00000      0.00172      0.05172      0.00039      0.00875      0.00094      0.00265      0.00000      0.00045      0.09970      1.51918      0.01052      0.32299      0.00000      0.00388      0.00000      0.00000      0.04532      0.67545      0.01387      0.15748      0.00000      0.00491      0.00000      0.00113      0.00121      0.01880      0.00000      0.00000      0.01515      0.25050      0.00050      0.04366      0.00000      0.01128      0.00000      0.00120      0.00579      0.03356      0.00033      0.00143      0.01259      0.40379      0.00302      0.07574      0.40410      2.91502      0.88460      3.15815      0.64147      3.79962      0.40410 
