# Percent efficiencies for sum of all SR bins, each SR bin, SR bin groups:
      mg   mchi10    xsec (pb)      all SRs          SR1          SR2          SR3          SR4          SR5          SR6          SR7          SR8          SR9         SR10         SR11         SR12         SR13         SR14         SR15         SR16         SR17         SR18         SR19         SR20         SR21         SR22         SR23         SR24         SR25         SR26         SR27         SR28         SR29         SR30         SR31         SR32         SR33         SR34         SR35         SR36         SR37         SR38         SR39         SR40         SR41         SR42         SR43         SR44         SR45         SR46         SR47         SR48         SR49    hadronSRs    leptonSRs     shortSRs      longSRs      1DTkSRs  multiDTkSRs 
    1600      800    8.870e-03      2.04702      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00134      0.00140      0.00000      0.00000      0.00000      0.00000      0.02058      0.02325      0.03225      0.06456      0.00000      0.00000      0.00000      0.00000      0.31649      0.20104      0.29677      0.51805      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00112      0.02775      0.02985      0.03242      0.07976      0.00000      0.00000      0.00059      0.00000      0.00084      0.00000      0.00004      0.00000      0.08568      0.06213      0.05463      0.14509      0.05139      1.47573      0.51990      0.76760      1.22804      1.99563      0.05139 
    1600      900    8.870e-03      1.70372      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00038      0.00116      0.00000      0.00000      0.00000      0.00000      0.00735      0.02642      0.03160      0.07908      0.00000      0.00000      0.00000      0.00061      0.22296      0.19802      0.22472      0.45487      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00693      0.00420      0.03108      0.02980      0.02556      0.05710      0.00000      0.00000      0.00000      0.00000      0.00000      0.00056      0.00070      0.00000      0.03178      0.06980      0.03713      0.11164      0.05028      1.24717      0.40627      0.61777      1.03568      1.65344      0.05028 
    1600     1000    8.870e-03      1.43383      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00051      0.00622      0.00000      0.00000      0.00000      0.00000      0.02341      0.02728      0.04042      0.12085      0.00000      0.00000      0.00015      0.00000      0.10971      0.11113      0.19497      0.42863      0.00000      0.00000      0.00000      0.00000      0.00000      0.00057      0.00076      0.00000      0.00878      0.02336      0.01818      0.08017      0.00000      0.00041      0.00000      0.00000      0.00000      0.00000      0.00000      0.00902      0.02788      0.03836      0.02922      0.11793      0.01593      1.06327      0.35463      0.37088      1.04702      1.41789      0.01593 
    1600     1100    8.870e-03      1.10457      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00077      0.00000      0.00000      0.00000      0.00084      0.01896      0.02870      0.03478      0.12904      0.00000      0.00000      0.00000      0.00000      0.07051      0.11140      0.10454      0.30936      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00082      0.00325      0.02347      0.01575      0.05676      0.00000      0.00000      0.00033      0.00000      0.00024      0.00000      0.00000      0.00402      0.00658      0.03953      0.01761      0.09490      0.03242      0.80890      0.26325      0.30264      0.76952      1.07216      0.03242 
    1600     1200    8.870e-03      0.79950      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00111      0.00000      0.00000      0.00000      0.00083      0.02000      0.05030      0.03627      0.15116      0.00000      0.00000      0.00016      0.00000      0.04098      0.08630      0.04343      0.22576      0.00000      0.00000      0.00000      0.00021      0.00000      0.00148      0.00000      0.00067      0.00288      0.01230      0.00443      0.02129      0.00000      0.00000      0.00000      0.00000      0.00000      0.00062      0.00000      0.00657      0.00575      0.00361      0.01195      0.06477      0.00667      0.65631      0.13652      0.22421      0.56862      0.79283      0.00667 
    1600     1300    8.870e-03      0.50698      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01132      0.00000      0.00000      0.00000      0.00000      0.02069      0.05942      0.02001      0.11569      0.00000      0.00108      0.00000      0.00000      0.00715      0.03341      0.04141      0.08398      0.00000      0.00081      0.00000      0.00133      0.00000      0.00000      0.00000      0.00000      0.00252      0.00635      0.00152      0.03604      0.00000      0.00000      0.00001      0.00001      0.00000      0.00000      0.00000      0.00068      0.00290      0.00873      0.00656      0.04089      0.00448      0.39416      0.10833      0.14306      0.35943      0.50250      0.00448 
    1600     1400    8.870e-03      0.22797      0.00000      0.00000      0.00000      0.00090      0.00151      0.00084      0.00054      0.01077      0.00000      0.00000      0.00000      0.00000      0.00483      0.01989      0.01041      0.04769      0.00000      0.00000      0.00000      0.00000      0.00380      0.01245      0.00625      0.04941      0.00000      0.00000      0.00000      0.00060      0.00000      0.00062      0.00000      0.00090      0.00000      0.00911      0.00302      0.01172      0.00000      0.00000      0.00000      0.00373      0.00000      0.00000      0.00000      0.00558      0.00000      0.00348      0.00869      0.00836      0.00284      0.16930      0.05582      0.05654      0.16859      0.22512      0.00284 
    1700       25    5.070e-03      2.51492      0.00000      0.00000      0.00000      0.00000      0.00460      0.00000      0.00001      0.00000      0.00000      0.00000      0.00000      0.00000      0.13633      0.00068      0.01173      0.00000      0.00000      0.00000      0.00000      0.00000      1.15454      0.02082      0.20901      0.00212      0.00272      0.00000      0.00000      0.00107      0.00247      0.00000      0.00276      0.00000      0.27615      0.01100      0.03152      0.00000      0.00134      0.00000      0.00000      0.00000      0.00119      0.00000      0.00000      0.00000      0.39133      0.01831      0.05151      0.00000      0.18371      1.53985      0.79136      2.02149      0.30973      2.33122      0.18371 
    1700       50    5.070e-03      5.10190      0.00000      0.00000      0.00000      0.00000      0.01845      0.00000      0.00446      0.00000      0.00000      0.00000      0.00000      0.00000      0.22012      0.00303      0.06531      0.00230      0.00000      0.00000      0.00000      0.00000      2.27378      0.04069      0.45226      0.01074      0.00144      0.00000      0.00000      0.00000      0.00728      0.00000      0.00032      0.00000      0.44252      0.02250      0.09161      0.00102      0.01102      0.00000      0.00000      0.00000      0.01247      0.00000      0.00000      0.00000      0.81457      0.01560      0.15792      0.00049      0.43200      3.09114      1.57876      3.88346      0.78644      4.66990      0.43200 
    1700       75    5.070e-03      6.47752      0.00000      0.00000      0.00000      0.00000      0.01071      0.00000      0.00104      0.00000      0.00000      0.00000      0.00000      0.00000      0.25443      0.00000      0.06008      0.00000      0.00227      0.00000      0.00000      0.00000      2.96508      0.01868      0.73339      0.00293      0.00108      0.00000      0.00064      0.00000      0.00134      0.00000      0.00039      0.00000      0.57202      0.00534      0.12028      0.00183      0.00170      0.00000      0.00000      0.00000      0.00000      0.00000      0.00167      0.00000      0.89930      0.00372      0.20034      0.00064      0.61861      4.04862      1.81029      4.73569      1.12322      5.85891      0.61861 
    1700      150    5.070e-03      7.73894      0.00000      0.00000      0.00000      0.00000      0.00305      0.00000      0.00118      0.00000      0.00092      0.00000      0.00000      0.00000      0.21498      0.00526      0.07460      0.00042      0.00287      0.00000      0.00000      0.00000      3.23900      0.03680      1.08186      0.02636      0.00000      0.00000      0.00000      0.00000      0.00071      0.00000      0.00055      0.00000      0.60484      0.00952      0.17105      0.00526      0.00095      0.00000      0.00049      0.00000      0.00123      0.00000      0.00149      0.00000      1.06138      0.00457      0.30759      0.00960      0.87241      4.68730      2.17923      5.18608      1.68046      6.86654      0.87241 
    1700      800    5.070e-03      2.55086      0.00000      0.00000      0.00000      0.00000      0.00000      0.00048      0.00080      0.00060      0.00000      0.00000      0.00000      0.00000      0.02135      0.01573      0.03029      0.08960      0.00000      0.00000      0.00000      0.00000      0.38541      0.30055      0.40648      0.54268      0.00000      0.00000      0.00000      0.00060      0.00000      0.00000      0.00075      0.00026      0.01962      0.02887      0.04763      0.07330      0.00000      0.00000      0.00000      0.00001      0.00000      0.00000      0.00258      0.00526      0.07128      0.08046      0.11536      0.22000      0.09095      1.79397      0.66595      0.92374      1.53617      2.45991      0.09095 
    1700      900    5.070e-03      1.91210      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.03140      0.00847      0.03865      0.06065      0.00000      0.00000      0.00000      0.00000      0.25868      0.21239      0.26946      0.47977      0.00000      0.00000      0.00000      0.00000      0.00000      0.00102      0.00070      0.00000      0.01906      0.04391      0.01835      0.10640      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00372      0.04698      0.08921      0.06709      0.10267      0.05352      1.35948      0.49910      0.71112      1.14746      1.85858      0.05352 
    1700     1000    5.070e-03      1.63623      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.02276      0.02428      0.03410      0.06203      0.00000      0.00000      0.00033      0.00000      0.11720      0.19194      0.20532      0.49537      0.00000      0.00000      0.00044      0.00040      0.00000      0.00000      0.00000      0.00007      0.01415      0.00842      0.04957      0.09101      0.00384      0.00000      0.00000      0.00047      0.00000      0.00000      0.00195      0.00057      0.02744      0.05074      0.04679      0.13766      0.04939      1.15333      0.43351      0.46077      1.12608      1.58684      0.04939 
    1700     1100    5.070e-03      1.29390      0.00000      0.00000      0.00000      0.00000      0.00000      0.00758      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00819      0.04997      0.02890      0.10471      0.00000      0.00000      0.00000      0.00000      0.09785      0.14864      0.15533      0.37696      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01295      0.02170      0.01194      0.06224      0.00000      0.00000      0.00000      0.00074      0.00000      0.00000      0.00000      0.00000      0.01271      0.03224      0.02093      0.10316      0.03714      0.97814      0.27862      0.39184      0.86492      1.25676      0.03714 
    1700     1200    5.070e-03      1.00297      0.00000      0.00000      0.00000      0.00000      0.00000      0.00044      0.00000      0.00132      0.00000      0.00000      0.00000      0.00032      0.01199      0.03108      0.02477      0.11998      0.00000      0.00000      0.00000      0.00000      0.03883      0.12579      0.09416      0.29906      0.00000      0.00000      0.00000      0.00000      0.00000      0.00072      0.00000      0.00000      0.00348      0.02566      0.01439      0.05526      0.00000      0.00000      0.00000      0.00068      0.00000      0.00000      0.00000      0.00122      0.00908      0.02125      0.02118      0.07209      0.03022      0.74774      0.22502      0.26834      0.70441      0.97275      0.03022 
    1700     1300    5.070e-03      0.78125      0.00000      0.00000      0.00000      0.00000      0.00000      0.00035      0.00000      0.00043      0.00000      0.00000      0.00000      0.00000      0.01583      0.04496      0.02156      0.13788      0.00000      0.00000      0.00000      0.00000      0.01822      0.09235      0.05129      0.20228      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00063      0.01060      0.02917      0.00560      0.04264      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00258      0.00784      0.01419      0.01592      0.04304      0.02388      0.58514      0.17223      0.23351      0.52386      0.75737      0.02388 
    1700     1400    5.070e-03      0.51658      0.00000      0.00000      0.00000      0.00000      0.00000      0.00323      0.00000      0.00726      0.00000      0.00000      0.00000      0.00000      0.02503      0.04272      0.03202      0.12774      0.00000      0.00000      0.00000      0.00000      0.01014      0.03014      0.03032      0.09431      0.00000      0.00008      0.00000      0.00000      0.00084      0.00080      0.00000      0.00000      0.00774      0.01549      0.00108      0.01449      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00351      0.00668      0.01733      0.00636      0.02150      0.01778      0.40290      0.09589      0.16022      0.33858      0.49880      0.01778 
