# Percent efficiencies for sum of all SR bins, each SR bin, SR bin groups:
   mstop   mchi10    xsec (pb)      all SRs          SR1          SR2          SR3          SR4          SR5          SR6          SR7          SR8          SR9         SR10         SR11         SR12         SR13         SR14         SR15         SR16         SR17         SR18         SR19         SR20         SR21         SR22         SR23         SR24         SR25         SR26         SR27         SR28         SR29         SR30         SR31         SR32         SR33         SR34         SR35         SR36         SR37         SR38         SR39         SR40         SR41         SR42         SR43         SR44         SR45         SR46         SR47         SR48         SR49    hadronSRs    leptonSRs     shortSRs      longSRs      1DTkSRs  multiDTkSRs 
     550      465    3.470e-01      2.12449      0.04253      0.00922      0.02118      0.01421      0.02372      0.00997      0.02040      0.02469      0.13035      0.02399      0.09470      0.04062      0.17289      0.09952      0.19776      0.24110      0.03192      0.00703      0.01702      0.01447      0.19548      0.10070      0.21843      0.16570      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.20689      1.91759      0.00000      0.84732      1.07028      1.91759      0.20689 
     600        1    2.050e-01      0.00743      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00096      0.00073      0.00035      0.00000      0.00046      0.00075      0.00000      0.00000      0.00132      0.00197      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00052      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00037      0.00000      0.00000      0.00000      0.00654      0.00089      0.00707      0.00036      0.00743      0.00000 
     600       50    2.050e-01     12.77984      0.06242      0.00000      0.01245      0.00032      0.26055      0.00000      0.05862      0.00040      0.38154      0.00000      0.08111      0.00000      1.79760      0.01864      0.39100      0.00274      0.84572      0.00142      0.20168      0.00205      5.07875      0.03545      1.08851      0.00678      0.00060      0.00000      0.00000      0.00000      0.00374      0.00000      0.00317      0.00000      0.22411      0.00000      0.04540      0.00000      0.00137      0.00000      0.00059      0.00000      0.00363      0.00000      0.00002      0.00000      0.33109      0.00079      0.08613      0.00029      1.75115     10.32777      0.70092      9.04742      1.98128     11.02869      1.75115 
     600      100    2.050e-01     13.62766      0.08929      0.00208      0.01996      0.00135      0.22516      0.00148      0.09803      0.00537      0.41253      0.00535      0.16652      0.00130      1.65616      0.03330      0.65356      0.02477      0.91681      0.01468      0.32859      0.00458      4.72960      0.05437      1.66753      0.04863      0.00000      0.00000      0.00000      0.00000      0.00001      0.00000      0.00267      0.00000      0.15998      0.00103      0.06650      0.00607      0.00037      0.00044      0.00001      0.00000      0.00585      0.00000      0.00302      0.00000      0.31688      0.00000      0.12680      0.00028      1.77675     11.16098      0.68992      8.62536      3.22554     11.85090      1.77675 
     600      150    2.050e-01     11.55180      0.03603      0.00120      0.02829      0.00172      0.19438      0.00829      0.12795      0.00351      0.27401      0.00875      0.13766      0.00992      1.18288      0.06757      0.70785      0.07577      0.81008      0.03155      0.32298      0.03353      3.65889      0.12611      1.70172      0.13050      0.00000      0.00108      0.00000      0.00000      0.00000      0.00000      0.00343      0.00000      0.13010      0.00133      0.06540      0.01013      0.00593      0.00000      0.00192      0.00000      0.00034      0.00000      0.00107      0.00000      0.20832      0.02248      0.09389      0.00633      1.31889      9.68114      0.55177      6.76933      3.46358     10.23291      1.31889 
     600      200    2.050e-01      8.86330      0.02302      0.00383      0.03206      0.01016      0.11552      0.01759      0.07497      0.01880      0.23219      0.02332      0.17781      0.04624      0.81141      0.07304      0.64036      0.16805      0.46142      0.02761      0.27486      0.05680      2.48939      0.14749      1.46842      0.26526      0.00000      0.00000      0.00085      0.00001      0.00162      0.00000      0.00048      0.00000      0.10126      0.00378      0.06300      0.00765      0.00000      0.00000      0.00022      0.00000      0.00306      0.00000      0.00147      0.00021      0.15741      0.00962      0.06192      0.02043      0.77073      7.65960      0.43297      4.70256      3.39001      8.09257      0.77073 
     600      250    2.050e-01      7.09651      0.02995      0.00652      0.01796      0.01420      0.07694      0.01927      0.05991      0.03000      0.21497      0.02815      0.13913      0.05226      0.67923      0.14617      0.53159      0.20177      0.35947      0.02947      0.18721      0.09225      1.61609      0.22167      1.12398      0.35490      0.00000      0.00000      0.00000      0.00026      0.00037      0.00712      0.00069      0.00000      0.04810      0.00159      0.03829      0.02418      0.00000      0.00000      0.00080      0.00000      0.00214      0.00000      0.00094      0.00046      0.09333      0.02516      0.05868      0.01983      0.54150      6.23306      0.32194      3.60572      2.94928      6.55500      0.54150 
     600      300    2.050e-01      5.57811      0.04402      0.00785      0.02795      0.01706      0.05930      0.02277      0.05071      0.04603      0.15844      0.04667      0.09985      0.07886      0.48034      0.16257      0.52128      0.29431      0.15543      0.03555      0.19321      0.08304      1.02435      0.20519      0.80429      0.33856      0.00000      0.00000      0.00020      0.00000      0.00108      0.00000      0.00065      0.00332      0.03511      0.01847      0.02745      0.01435      0.00000      0.00000      0.00387      0.00000      0.00416      0.00000      0.00258      0.00000      0.06684      0.00936      0.05538      0.02043      0.35722      4.95763      0.26325      2.53750      2.68338      5.22089      0.35722 
     600      350    2.050e-01      4.15383      0.01936      0.00067      0.01861      0.00803      0.05359      0.01579      0.04286      0.03666      0.10494      0.02522      0.12441      0.08056      0.40070      0.15221      0.38439      0.42567      0.18863      0.01449      0.14300      0.05996      0.57875      0.10448      0.50059      0.23782      0.00000      0.00000      0.00018      0.00000      0.00071      0.00000      0.00000      0.00043      0.03098      0.00506      0.02725      0.01324      0.00171      0.00000      0.00024      0.00000      0.00060      0.00165      0.00041      0.00059      0.04765      0.01295      0.03325      0.02033      0.23523      3.72138      0.19722      1.76012      2.15847      3.91860      0.23523 
     600      400    2.050e-01      3.18231      0.00584      0.00985      0.01870      0.01041      0.03621      0.00978      0.03351      0.04996      0.11060      0.06128      0.12167      0.11116      0.33242      0.17569      0.36108      0.32028      0.07784      0.01566      0.06314      0.01948      0.37686      0.06332      0.31694      0.19072      0.00000      0.00052      0.00000      0.00000      0.00073      0.00000      0.00354      0.00000      0.02287      0.00069      0.01223      0.01120      0.00378      0.00000      0.00061      0.00000      0.00000      0.00000      0.00222      0.00000      0.01725      0.01128      0.03485      0.02341      0.14471      2.89240      0.14520      1.33247      1.70513      3.03760      0.14471 
     600      417    2.050e-01      2.63613      0.01404      0.00263      0.00586      0.01299      0.02297      0.00813      0.05284      0.04839      0.07890      0.05526      0.13936      0.09096      0.29793      0.09041      0.33719      0.27893      0.05791      0.00813      0.04401      0.00932      0.26486      0.09217      0.21318      0.12322      0.00067      0.00000      0.00000      0.00046      0.00000      0.00000      0.00000      0.00349      0.00630      0.00352      0.01670      0.01982      0.00000      0.00000      0.00033      0.00000      0.00291      0.00000      0.00000      0.00093      0.03140      0.00388      0.01756      0.00508      0.17350      2.34958      0.11305      1.04201      1.42062      2.46264      0.17350 
     600      433    2.050e-01      2.24597      0.02009      0.00276      0.01847      0.01547      0.02801      0.01258      0.04057      0.01753      0.11137      0.02937      0.08196      0.07268      0.21110      0.10465      0.28654      0.24596      0.07278      0.00083      0.03451      0.00650      0.20758      0.05821      0.21591      0.13118      0.00000      0.00000      0.00000      0.00038      0.00000      0.00000      0.00000      0.00070      0.01470      0.00134      0.01445      0.01093      0.00063      0.00000      0.00161      0.00000      0.00292      0.00000      0.00000      0.00016      0.01295      0.00714      0.02531      0.00903      0.11709      2.02661      0.10226      0.89901      1.22986      2.12887      0.11709 
     600      450    2.050e-01      2.11047      0.01789      0.00770      0.01716      0.01143      0.02192      0.01110      0.04029      0.02004      0.07609      0.04575      0.07347      0.06859      0.23539      0.09646      0.21025      0.25655      0.03205      0.00273      0.02181      0.00606      0.19397      0.08060      0.16084      0.14353      0.00000      0.00000      0.00000      0.00199      0.00564      0.00000      0.00000      0.00142      0.00793      0.00302      0.00508      0.00220      0.00042      0.00000      0.00000      0.00000      0.00546      0.00237      0.00307      0.00037      0.01864      0.00937      0.01481      0.02327      0.15374      1.85169      0.10504      0.87450      1.08222      1.95672      0.15374 
     600      500    2.050e-01      1.21315      0.02575      0.00084      0.01649      0.00683      0.03558      0.01267      0.02905      0.02814      0.05464      0.00856      0.04573      0.04244      0.11171      0.04122      0.12367      0.13168      0.01169      0.00038      0.00317      0.00791      0.07735      0.07259      0.09008      0.08759      0.00000      0.00000      0.00043      0.00000      0.00071      0.00000      0.00072      0.00001      0.02027      0.00386      0.00500      0.00982      0.00000      0.00000      0.00049      0.00081      0.00283      0.00000      0.00000      0.00000      0.00801      0.00055      0.01591      0.00512      0.07285      1.06576      0.07454      0.48920      0.65110      1.14030      0.07285 
