# Percent efficiencies for sum of all SR bins, each SR bin, SR bin groups:
   msbot   mchi10    xsec (pb)      all SRs          SR1          SR2          SR3          SR4          SR5          SR6          SR7          SR8          SR9         SR10         SR11         SR12         SR13         SR14         SR15         SR16         SR17         SR18         SR19         SR20         SR21         SR22         SR23         SR24         SR25         SR26         SR27         SR28         SR29         SR30         SR31         SR32         SR33         SR34         SR35         SR36         SR37         SR38         SR39         SR40         SR41         SR42         SR43         SR44         SR45         SR46         SR47         SR48         SR49    hadronSRs    leptonSRs     shortSRs      longSRs      1DTkSRs  multiDTkSRs 
     550      465    3.470e-01      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000 
     600        1    2.050e-01      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000 
     600       50    2.050e-01      0.97434      0.00000      0.00000      0.00000      0.00000      0.01557      0.00090      0.00105      0.00000      0.00243      0.00000      0.00100      0.00000      0.14122      0.00266      0.01442      0.00000      0.00206      0.00000      0.00000      0.00000      0.27063      0.00138      0.04729      0.00000      0.01140      0.00000      0.00097      0.00000      0.00280      0.00000      0.00001      0.00000      0.24620      0.00224      0.03979      0.00070      0.00201      0.00000      0.00122      0.00000      0.00000      0.00000      0.00000      0.00000      0.07537      0.00140      0.00911      0.00043      0.08007      0.50061      0.39366      0.77829      0.11599      0.89428      0.08007 
     600      100    2.050e-01      2.30115      0.00545      0.00057      0.00000      0.00000      0.06127      0.00614      0.00267      0.00378      0.01090      0.00000      0.00177      0.00000      0.37492      0.04145      0.05401      0.00257      0.00585      0.00118      0.00343      0.00000      0.67967      0.04475      0.11192      0.00858      0.00963      0.00075      0.00256      0.00205      0.00344      0.00000      0.00000      0.00000      0.30007      0.02768      0.04938      0.00985      0.00239      0.00094      0.00055      0.00040      0.00043      0.00000      0.00237      0.00000      0.21241      0.00917      0.02241      0.00196      0.22182      1.42089      0.65844      1.79906      0.28027      2.07933      0.22182 
     600      150    2.050e-01      3.53096      0.00912      0.00058      0.00131      0.00000      0.06691      0.03494      0.01368      0.00436      0.01095      0.00222      0.00239      0.00000      0.55099      0.14944      0.08958      0.02794      0.01108      0.00691      0.00000      0.00155      0.87584      0.24905      0.11950      0.03992      0.01053      0.00881      0.00106      0.00253      0.00818      0.00678      0.00000      0.00000      0.28080      0.08602      0.04187      0.01288      0.00531      0.00246      0.00235      0.00000      0.00687      0.00302      0.00092      0.00000      0.22999      0.06271      0.03308      0.01693      0.43961      2.26824      0.82310      2.67950      0.41185      3.09135      0.43961 
     600      200    2.050e-01      4.60459      0.00703      0.00961      0.00094      0.00000      0.07250      0.05843      0.01480      0.01528      0.01311      0.00792      0.00051      0.00307      0.58881      0.40774      0.08817      0.08581      0.01274      0.00843      0.00284      0.00220      0.90589      0.48076      0.14991      0.09338      0.00448      0.00592      0.00060      0.00264      0.00300      0.00568      0.00055      0.00083      0.21972      0.12385      0.02769      0.02788      0.00363      0.00711      0.00000      0.00096      0.00718      0.00503      0.00116      0.00000      0.20935      0.14314      0.02786      0.01880      0.72769      3.02986      0.84704      3.31104      0.56586      3.87690      0.72769 
     600      250    2.050e-01      5.10396      0.00565      0.00675      0.00181      0.00097      0.08905      0.09180      0.01226      0.01485      0.01130      0.01313      0.00457      0.00203      0.57439      0.75075      0.09147      0.13608      0.01108      0.00847      0.00000      0.00342      0.68153      0.64313      0.11669      0.13452      0.00000      0.00349      0.00082      0.00163      0.00078      0.00443      0.00000      0.00057      0.13096      0.14464      0.02156      0.03516      0.00542      0.00129      0.00036      0.00000      0.00465      0.00242      0.00000      0.00357      0.17058      0.21722      0.02120      0.04155      0.88592      3.40571      0.81232      3.57292      0.64511      4.21803      0.88592 
     600      300    2.050e-01      5.14253      0.00140      0.00997      0.00000      0.00136      0.07073      0.14296      0.01255      0.02963      0.01203      0.02456      0.00094      0.00848      0.49882      1.06921      0.10549      0.20339      0.00426      0.00614      0.00000      0.00132      0.43099      0.60045      0.06561      0.11783      0.00365      0.00672      0.00111      0.00061      0.00253      0.00568      0.00000      0.00070      0.11568      0.16127      0.02073      0.03747      0.00369      0.00517      0.00000      0.00154      0.00331      0.00738      0.00071      0.00153      0.12735      0.23640      0.03219      0.04517      0.90381      3.41812      0.82060      3.55036      0.68836      4.23872      0.90381 
     600      350    2.050e-01      4.07090      0.00134      0.01310      0.00000      0.00288      0.05647      0.19896      0.00884      0.02889      0.00938      0.01604      0.00000      0.00441      0.39092      1.06309      0.06484      0.20484      0.00110      0.00334      0.00041      0.00000      0.17558      0.32326      0.03095      0.05092      0.00136      0.00641      0.00000      0.00091      0.00098      0.01337      0.00068      0.00000      0.05662      0.14211      0.01340      0.04238      0.00316      0.01116      0.00000      0.00000      0.00453      0.00825      0.00000      0.00300      0.09178      0.22886      0.01377      0.05176      0.72687      2.64954      0.69449      2.82117      0.52286      3.34403      0.72687 
     600      400    2.050e-01      2.08345      0.00244      0.00681      0.00106      0.00315      0.02469      0.11529      0.00467      0.02353      0.00595      0.01229      0.00001      0.00156      0.17193      0.55219      0.02711      0.10908      0.00000      0.00141      0.00000      0.00062      0.05822      0.15287      0.00938      0.02167      0.00240      0.00660      0.00000      0.00000      0.00129      0.01108      0.00036      0.00127      0.04200      0.09049      0.00311      0.02094      0.00000      0.01510      0.00000      0.00043      0.00293      0.01468      0.00094      0.00370      0.04242      0.14426      0.00843      0.02964      0.33544      1.30593      0.44209      1.47736      0.27066      1.74802      0.33544 
     600      417    2.050e-01      1.36885      0.00216      0.00465      0.00000      0.00060      0.01752      0.06223      0.00277      0.01256      0.00215      0.00863      0.00042      0.00262      0.09954      0.33102      0.01561      0.07050      0.00000      0.00060      0.00000      0.00000      0.03517      0.11629      0.00463      0.02154      0.00196      0.00480      0.00058      0.00191      0.00360      0.01499      0.00101      0.00280      0.02271      0.08244      0.00310      0.01288      0.00031      0.00986      0.00000      0.00159      0.00394      0.01163      0.00179      0.00185      0.02986      0.09595      0.00448      0.01691      0.22671      0.81119      0.33095      0.96199      0.18014      1.14214      0.22671 
     600      433    2.050e-01      1.69836      0.00585      0.01560      0.00000      0.00322      0.04070      0.11495      0.00287      0.01550      0.00640      0.01068      0.00040      0.00239      0.11671      0.42596      0.01943      0.07843      0.00117      0.00536      0.00000      0.00063      0.06364      0.13764      0.00378      0.02728      0.00199      0.00735      0.00000      0.00054      0.00157      0.00533      0.00000      0.00064      0.02413      0.07047      0.00313      0.01469      0.00306      0.01082      0.00000      0.00240      0.00113      0.01008      0.00059      0.00433      0.02097      0.12759      0.00409      0.02338      0.26152      1.09858      0.33826      1.22913      0.20771      1.43684      0.26152 
     600      450    2.050e-01      1.92373      0.00782      0.02851      0.00080      0.00344      0.06242      0.22067      0.01180      0.04270      0.00395      0.01060      0.00223      0.00132      0.11022      0.35851      0.01577      0.07816      0.00428      0.01059      0.00071      0.00207      0.07565      0.21898      0.00499      0.04042      0.00000      0.00841      0.00000      0.00258      0.00210      0.00065      0.00000      0.00000      0.02081      0.06848      0.00292      0.01308      0.00364      0.00561      0.00000      0.00215      0.00012      0.00351      0.00071      0.00098      0.03210      0.11260      0.00162      0.01223      0.31280      1.31662      0.29430      1.37023      0.24070      1.61093      0.31280 
     600      500    2.050e-01      1.70234      0.01562      0.06346      0.00220      0.02172      0.07626      0.38583      0.00908      0.06904      0.00196      0.00779      0.00000      0.00117      0.03130      0.07795      0.00291      0.01542      0.00327      0.02896      0.00194      0.00522      0.06594      0.23820      0.01033      0.05313      0.00078      0.00571      0.00000      0.00114      0.00082      0.00120      0.00000      0.00040      0.01495      0.05637      0.00266      0.01155      0.00174      0.00940      0.00079      0.00325      0.00034      0.00183      0.00000      0.00000      0.03300      0.07175      0.00076      0.01925      0.27595      1.18870      0.23769      1.19444      0.23195      1.42639      0.27595 
