# Percent efficiencies for sum of all SR bins, each SR bin, SR bin groups:
   mstop   mchi10    xsec (pb)      all SRs          SR1          SR2          SR3          SR4          SR5          SR6          SR7          SR8          SR9         SR10         SR11         SR12         SR13         SR14         SR15         SR16         SR17         SR18         SR19         SR20         SR21         SR22         SR23         SR24         SR25         SR26         SR27         SR28         SR29         SR30         SR31         SR32         SR33         SR34         SR35         SR36         SR37         SR38         SR39         SR40         SR41         SR42         SR43         SR44         SR45         SR46         SR47         SR48         SR49    hadronSRs    leptonSRs     shortSRs      longSRs      1DTkSRs  multiDTkSRs 
     550       50    3.470e-01      1.65041      0.01562      0.00000      0.00054      0.00000      0.04791      0.00034      0.00842      0.00000      0.05702      0.00000      0.00502      0.00000      0.37267      0.00625      0.04098      0.00000      0.09935      0.00000      0.00699      0.00000      0.62108      0.00795      0.04460      0.00034      0.00241      0.00000      0.00414      0.00000      0.01262      0.00103      0.00000      0.00000      0.20290      0.00000      0.00835      0.00000      0.00500      0.00000      0.00000      0.00000      0.00246      0.00000      0.00000      0.00000      0.03647      0.00000      0.00418      0.00000      0.03577      1.33510      0.27954      1.49109      0.12355      1.61464      0.03577 
     550      100    3.470e-01      3.57318      0.05372      0.00081      0.00325      0.00064      0.08955      0.01314      0.01058      0.00091      0.13900      0.00634      0.01219      0.00148      0.70697      0.03232      0.09961      0.01128      0.24030      0.00968      0.03379      0.00370      1.21195      0.08503      0.16139      0.01239      0.00493      0.00241      0.00000      0.00033      0.01178      0.00125      0.00000      0.00032      0.24904      0.02254      0.02067      0.00437      0.00270      0.00000      0.00000      0.00000      0.00648      0.00000      0.00037      0.00000      0.11673      0.00458      0.00579      0.00111      0.17775      2.94003      0.45539      3.01125      0.38418      3.39543      0.17775 
     550      150    3.470e-01      5.23276      0.03711      0.02162      0.00655      0.00140      0.13911      0.04572      0.01211      0.01350      0.23995      0.07937      0.04048      0.00781      0.77714      0.26835      0.10602      0.03756      0.31267      0.05461      0.03842      0.01991      1.54817      0.34578      0.20554      0.05122      0.00165      0.00135      0.00083      0.00000      0.00524      0.01131      0.00126      0.00448      0.18515      0.04570      0.03548      0.00781      0.00000      0.00056      0.00013      0.00000      0.00860      0.00000      0.00338      0.00000      0.12768      0.02955      0.01426      0.00104      0.33717      4.41013      0.48547      4.28640      0.60919      4.89559      0.33717 
     550      200    3.470e-01      6.30295      0.03561      0.02324      0.00792      0.01156      0.10897      0.10242      0.01841      0.01747      0.21226      0.13936      0.03250      0.02358      0.94990      0.66091      0.12144      0.11565      0.30519      0.15794      0.03341      0.03940      1.33370      0.72923      0.19777      0.10728      0.00012      0.00350      0.00000      0.00565      0.00146      0.00605      0.00000      0.00000      0.11957      0.07281      0.01688      0.00333      0.00053      0.00085      0.00000      0.00000      0.00284      0.00324      0.00022      0.00000      0.09037      0.05034      0.01236      0.00628      0.42144      5.48511      0.39640      5.11040      0.77110      5.88151      0.42144 
     550      250    3.470e-01      6.92260      0.04494      0.05585      0.00705      0.01134      0.10007      0.09018      0.02395      0.03107      0.20734      0.26201      0.02051      0.04437      0.95708      1.12930      0.12566      0.21445      0.17907      0.24272      0.02837      0.02629      1.08552      0.85542      0.13191      0.13118      0.00045      0.00701      0.00000      0.00000      0.00107      0.00044      0.00061      0.00049      0.09209      0.07462      0.01010      0.01812      0.00000      0.00135      0.00000      0.00008      0.00039      0.01261      0.00000      0.00201      0.08504      0.07183      0.01136      0.01449      0.51277      6.00566      0.40417      5.55641      0.85341      6.40983      0.51277 
     550      300    3.470e-01      6.83422      0.02694      0.05887      0.00136      0.00938      0.07988      0.13862      0.00817      0.04560      0.21180      0.40414      0.02065      0.08792      0.78732      1.50855      0.11510      0.27776      0.15334      0.19077      0.02854      0.04112      0.59866      0.86171      0.08905      0.10993      0.00580      0.00124      0.00000      0.00563      0.00169      0.00851      0.00000      0.00023      0.06407      0.07656      0.01040      0.01354      0.00045      0.00290      0.00037      0.00038      0.00005      0.01193      0.00000      0.00000      0.06244      0.08798      0.00793      0.04118      0.57576      5.85518      0.40328      5.34422      0.91424      6.25846      0.57576 
     550      350    3.470e-01      5.84933      0.03066      0.05944      0.00996      0.00626      0.06488      0.14116      0.01415      0.02683      0.16831      0.43710      0.03513      0.08825      0.69111      1.48378      0.11298      0.32893      0.06546      0.09140      0.00670      0.02061      0.42699      0.48626      0.05315      0.10322      0.00231      0.00390      0.00000      0.00119      0.00080      0.00119      0.00000      0.00028      0.04580      0.07530      0.00281      0.00809      0.00085      0.00252      0.00072      0.00000      0.00427      0.01172      0.00000      0.00056      0.03409      0.08604      0.00266      0.01828      0.59324      4.95270      0.30339      4.41533      0.84075      5.25608      0.59324 
     550      367    3.470e-01      5.28764      0.02289      0.06930      0.00276      0.00689      0.08212      0.11892      0.01719      0.02393      0.19778      0.42868      0.04658      0.07439      0.57412      1.46209      0.11622      0.25564      0.06644      0.03849      0.00344      0.00201      0.26612      0.46493      0.03855      0.09216      0.00000      0.00000      0.00000      0.00000      0.00078      0.01096      0.00000      0.00000      0.04241      0.07710      0.00520      0.00136      0.00079      0.00324      0.00000      0.00049      0.00056      0.00934      0.00000      0.00091      0.02956      0.06737      0.00496      0.01080      0.55013      4.47166      0.26584      4.03402      0.70348      4.73750      0.55013 
     550      383    3.470e-01      5.04847      0.01323      0.06094      0.00388      0.01675      0.05701      0.13778      0.01607      0.04142      0.19697      0.50059      0.03374      0.07342      0.57153      1.29727      0.08092      0.21935      0.03915      0.01896      0.00483      0.00700      0.28641      0.41974      0.04151      0.08094      0.00226      0.00307      0.00000      0.00236      0.00614      0.00082      0.00000      0.00102      0.03561      0.07480      0.00207      0.00774      0.00000      0.01110      0.00683      0.00000      0.00001      0.00414      0.00000      0.00000      0.03538      0.06369      0.00301      0.00214      0.56683      4.21944      0.26220      3.83662      0.64501      4.48163      0.56683 
     550      400    3.470e-01      4.57294      0.02060      0.04192      0.00824      0.01485      0.07060      0.13383      0.00524      0.03066      0.19572      0.37329      0.02646      0.06869      0.51805      1.24875      0.06211      0.22143      0.02724      0.04740      0.00111      0.00171      0.26898      0.39178      0.04553      0.07998      0.00000      0.00000      0.00000      0.00000      0.00045      0.00484      0.00000      0.00018      0.01961      0.04095      0.00417      0.01802      0.00056      0.00198      0.00000      0.00000      0.00774      0.00976      0.00000      0.00192      0.02153      0.07546      0.00270      0.00519      0.45369      3.90418      0.21506      3.52104      0.59820      4.11924      0.45369 
     550      450    3.470e-01      2.90859      0.02373      0.04020      0.01074      0.00527      0.03469      0.17809      0.01064      0.03878      0.05767      0.12601      0.00685      0.04038      0.22416      0.76595      0.03724      0.12784      0.01882      0.02745      0.00515      0.01039      0.21462      0.37744      0.02321      0.07359      0.00061      0.00000      0.00000      0.00000      0.00000      0.00036      0.00000      0.00128      0.00709      0.03095      0.00028      0.00001      0.00252      0.00655      0.00000      0.00000      0.00100      0.00110      0.00029      0.00031      0.01331      0.04512      0.00155      0.00282      0.31451      2.47893      0.11515      2.19745      0.39663      2.59408      0.31451 
     550      465    3.470e-01      4.91627      0.01579      0.05537      0.00562      0.00598      0.04749      0.12448      0.00425      0.02826      0.15804      0.22922      0.02710      0.02569      0.43257      1.24220      0.04524      0.25868      0.03229      0.07603      0.00310      0.02237      0.28826      0.66329      0.03900      0.14966      0.00000      0.00936      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00728      0.02966      0.00506      0.00353      0.00000      0.00055      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01313      0.00000      0.00000      0.86773      3.97998      0.06856      3.42499      0.62355      4.04854      0.86773 
     600        1    2.050e-01      0.00082      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00081      0.00001      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00082      0.00000      0.00082      0.00000      0.00082      0.00000 
     600       50    2.050e-01      1.58644      0.01659      0.00041      0.00032      0.00049      0.02826      0.00000      0.00644      0.00000      0.02645      0.00000      0.00736      0.00000      0.24934      0.00626      0.02727      0.00000      0.09158      0.00000      0.01572      0.00047      0.71672      0.00585      0.07423      0.00000      0.00213      0.00000      0.00069      0.00000      0.00301      0.00000      0.00054      0.00000      0.18416      0.00000      0.04054      0.00046      0.00069      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.03544      0.00000      0.00196      0.00004      0.04299      1.27377      0.26968      1.36690      0.17654      1.54345      0.04299 
     600      100    2.050e-01      3.44262      0.01781      0.00209      0.00117      0.00036      0.08340      0.01970      0.01525      0.00039      0.09149      0.00401      0.00884      0.00523      0.54016      0.02650      0.07162      0.01870      0.27735      0.02075      0.02488      0.00331      1.34977      0.07161      0.16010      0.01291      0.00425      0.00540      0.00104      0.00000      0.00159      0.00482      0.00025      0.00000      0.28429      0.02170      0.02191      0.00523      0.00000      0.00000      0.00000      0.00000      0.00139      0.00000      0.00000      0.00000      0.09764      0.00579      0.00659      0.00000      0.15333      2.82741      0.46189      2.93150      0.35780      3.28930      0.15333 
     600      150    2.050e-01      5.15976      0.03508      0.01042      0.00387      0.00628      0.07571      0.03584      0.01890      0.00328      0.15575      0.03663      0.02342      0.00791      0.76005      0.17826      0.09490      0.02763      0.35934      0.06545      0.04854      0.00541      1.69201      0.36828      0.23497      0.04426      0.00076      0.01031      0.00000      0.00276      0.00863      0.00697      0.00129      0.00444      0.24858      0.06894      0.03721      0.00604      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.11164      0.03164      0.01278      0.00419      0.31140      4.29220      0.55616      4.26030      0.58807      4.84836      0.31140 
     600      200    2.050e-01      6.47945      0.04285      0.02478      0.00188      0.00331      0.10838      0.06071      0.00934      0.01676      0.20396      0.08090      0.04763      0.01732      0.82359      0.47203      0.12090      0.08760      0.36585      0.20860      0.05203      0.05111      1.67445      0.74316      0.23390      0.12842      0.00364      0.00340      0.00000      0.00000      0.00309      0.00899      0.00057      0.00269      0.16313      0.09356      0.01550      0.01778      0.00084      0.00000      0.00080      0.00000      0.00461      0.00000      0.00000      0.00000      0.11375      0.05745      0.01126      0.00756      0.39139      5.57946      0.50860      5.26171      0.82636      6.08807      0.39139 
     600      250    2.050e-01      7.24463      0.04033      0.06506      0.00671      0.00905      0.09509      0.10920      0.00800      0.02045      0.17600      0.19135      0.01843      0.04355      0.74977      0.91450      0.11022      0.14294      0.30462      0.24732      0.04152      0.06713      1.35906      1.05310      0.18823      0.19449      0.00000      0.00316      0.00000      0.00000      0.01279      0.00136      0.00024      0.00383      0.10504      0.08427      0.02586      0.04168      0.00091      0.00000      0.00000      0.00035      0.00357      0.00187      0.00032      0.00038      0.11606      0.10089      0.01879      0.02195      0.54521      6.15613      0.54329      5.73530      0.96412      6.69942      0.54521 
     600      300    2.050e-01      7.65027      0.02219      0.03874      0.01413      0.00894      0.09606      0.16020      0.00536      0.01573      0.14708      0.30583      0.02268      0.07488      0.68602      1.26746      0.12997      0.22006      0.23206      0.24870      0.04911      0.06516      1.09696      1.27623      0.13287      0.20978      0.00462      0.00117      0.00477      0.00065      0.00000      0.00593      0.00000      0.00000      0.08587      0.10670      0.00676      0.01815      0.00063      0.00000      0.00034      0.00443      0.00065      0.00581      0.00008      0.00000      0.09039      0.10162      0.00896      0.02221      0.65433      6.52619      0.46975      5.98093      1.01501      6.99594      0.65433 
     600      350    2.050e-01      7.31318      0.03632      0.08607      0.00247      0.00530      0.09240      0.16153      0.01562      0.03224      0.18555      0.40249      0.02717      0.08073      0.78436      1.58465      0.10047      0.22639      0.14667      0.22234      0.03283      0.03524      0.65112      1.00465      0.10428      0.15817      0.00100      0.00072      0.00000      0.00079      0.00068      0.00105      0.00000      0.00311      0.05344      0.08700      0.00217      0.01300      0.00000      0.00393      0.00000      0.00046      0.00000      0.00364      0.00207      0.00000      0.06235      0.10795      0.01021      0.02353      0.75702      6.17906      0.37710      5.67990      0.87626      6.55616      0.75702 
     600      400    2.050e-01      6.06851      0.02515      0.05504      0.00707      0.01991      0.05816      0.15957      0.00664      0.02079      0.15355      0.41501      0.04152      0.09291      0.62695      1.57104      0.10544      0.31816      0.07455      0.07960      0.00860      0.01364      0.39254      0.65628      0.06608      0.08217      0.00052      0.00362      0.00000      0.00000      0.00088      0.00911      0.00000      0.00000      0.04696      0.05257      0.00305      0.01133      0.00209      0.00128      0.00000      0.00000      0.00074      0.00547      0.00259      0.00045      0.06900      0.11865      0.00619      0.01764      0.66603      5.05036      0.35212      4.57830      0.82418      5.40248      0.66603 
     600      417    2.050e-01      5.65258      0.05808      0.04911      0.00920      0.00661      0.06351      0.15230      0.00380      0.02777      0.20679      0.46534      0.02807      0.08185      0.63691      1.46522      0.11147      0.29772      0.03394      0.06396      0.00517      0.01095      0.31672      0.55432      0.06003      0.08315      0.00002      0.00670      0.00000      0.00345      0.00000      0.00170      0.00000      0.00023      0.02723      0.03801      0.00207      0.00784      0.00072      0.00129      0.00250      0.00000      0.00121      0.00687      0.00030      0.00146      0.04718      0.08861      0.00168      0.01590      0.60564      4.79198      0.25496      4.28572      0.76122      5.04694      0.60564 
     600      433    2.050e-01      5.15888      0.02102      0.05953      0.00812      0.01199      0.07410      0.12394      0.02505      0.02971      0.16537      0.47598      0.04750      0.09348      0.49439      1.35028      0.08216      0.27788      0.04639      0.03982      0.00243      0.00950      0.31318      0.58215      0.06258      0.09424      0.00069      0.00110      0.00000      0.00000      0.00931      0.00626      0.00000      0.00000      0.01595      0.05173      0.00836      0.00710      0.00000      0.00056      0.00000      0.00000      0.00096      0.00368      0.00000      0.00196      0.02840      0.04275      0.00651      0.00880      0.47398      4.49079      0.19411      3.90755      0.77736      4.68490      0.47398 
     600      450    2.050e-01      4.78603      0.02812      0.05510      0.00356      0.00809      0.03846      0.14932      0.00853      0.02752      0.12238      0.44580      0.02968      0.07838      0.46572      1.29392      0.06440      0.25683      0.03365      0.03187      0.00677      0.00507      0.24977      0.52124      0.04361      0.11270      0.00000      0.00072      0.00000      0.00256      0.00110      0.00311      0.00000      0.00000      0.02875      0.05633      0.00644      0.01092      0.00000      0.00131      0.00007      0.00026      0.00248      0.00947      0.00028      0.00077      0.01750      0.08035      0.00225      0.01622      0.46465      4.08050      0.24089      3.63647      0.68492      4.32139      0.46465 
     600      500    2.050e-01      3.12852      0.02310      0.03822      0.00535      0.00279      0.06237      0.17135      0.00121      0.04373      0.08626      0.16745      0.01276      0.03191      0.21761      0.75139      0.04188      0.15646      0.01865      0.04662      0.00325      0.00425      0.19358      0.44483      0.02999      0.07567      0.00091      0.00682      0.00000      0.00000      0.00000      0.00129      0.00000      0.00006      0.00942      0.04274      0.00000      0.00404      0.00000      0.00181      0.00000      0.00000      0.00000      0.00569      0.00033      0.00072      0.01080      0.03577      0.00024      0.00672      0.37047      2.63069      0.12736      2.33668      0.42138      2.75805      0.37047 
