# Percent efficiencies for sum of all SR bins, each SR bin, SR bin groups:
   msbot   mchi10    xsec (pb)      all SRs          SR1          SR2          SR3          SR4          SR5          SR6          SR7          SR8          SR9         SR10         SR11         SR12         SR13         SR14         SR15         SR16         SR17         SR18         SR19         SR20         SR21         SR22         SR23         SR24         SR25         SR26         SR27         SR28         SR29         SR30         SR31         SR32         SR33         SR34         SR35         SR36         SR37         SR38         SR39         SR40         SR41         SR42         SR43         SR44         SR45         SR46         SR47         SR48         SR49    hadronSRs    leptonSRs     shortSRs      longSRs      1DTkSRs  multiDTkSRs 
     550      350    3.470e-01      0.70156      0.00019      0.00000      0.00252      0.00187      0.00895      0.01028      0.01852      0.01544      0.00102      0.00181      0.00000      0.00170      0.08381      0.05648      0.06878      0.10731      0.00242      0.00000      0.00000      0.00000      0.04408      0.01581      0.03511      0.02930      0.00000      0.00253      0.00000      0.00000      0.00157      0.00000      0.00000      0.00282      0.01388      0.00916      0.01258      0.01067      0.00134      0.00000      0.00213      0.00297      0.00226      0.00000      0.00036      0.00174      0.02829      0.01495      0.01856      0.02530      0.04501      0.50543      0.15112      0.29884      0.35771      0.65655      0.04501 
     550      367    3.470e-01      0.35671      0.00000      0.00000      0.00296      0.00035      0.00635      0.00963      0.00901      0.01004      0.00055      0.00028      0.00198      0.00161      0.02912      0.01546      0.03245      0.05116      0.00205      0.00000      0.00000      0.00000      0.02142      0.01634      0.01753      0.01771      0.00000      0.00000      0.00000      0.00154      0.00154      0.00124      0.00276      0.00118      0.00447      0.00420      0.00457      0.01089      0.00081      0.00000      0.00101      0.00256      0.00000      0.00209      0.00000      0.00114      0.00698      0.00761      0.00743      0.02241      0.02630      0.24600      0.08441      0.13013      0.20028      0.33041      0.02630 
     550      383    3.470e-01      0.49670      0.00231      0.00000      0.00111      0.00237      0.01062      0.00514      0.02016      0.02164      0.00234      0.00111      0.00142      0.00132      0.04954      0.02893      0.05074      0.06717      0.00115      0.00100      0.00120      0.00000      0.02929      0.00580      0.02262      0.02772      0.00000      0.00000      0.00000      0.00006      0.00000      0.00000      0.00000      0.00197      0.01586      0.00469      0.01574      0.01290      0.00376      0.00000      0.00000      0.00070      0.00078      0.00278      0.00000      0.00086      0.01228      0.00419      0.01676      0.02224      0.02644      0.35469      0.11558      0.18157      0.28869      0.47026      0.02644 
     550      400    3.470e-01      0.61256      0.00497      0.00331      0.00578      0.00680      0.01493      0.01424      0.02767      0.03576      0.00445      0.00231      0.00312      0.00251      0.06091      0.02843      0.05787      0.05661      0.00119      0.00259      0.00402      0.00120      0.04379      0.01984      0.03318      0.03780      0.00000      0.00000      0.00070      0.00000      0.00123      0.00072      0.00159      0.00040      0.00838      0.00491      0.01293      0.00659      0.00157      0.00000      0.00211      0.00258      0.00000      0.00000      0.00031      0.00225      0.01727      0.00628      0.01232      0.01305      0.04410      0.47327      0.09520      0.24131      0.32716      0.56846      0.04410 
     550      450    3.470e-01      0.48930      0.00645      0.00460      0.00623      0.00980      0.02928      0.01607      0.03286      0.06728      0.00256      0.00055      0.00081      0.00086      0.01549      0.00606      0.01172      0.01590      0.00303      0.00299      0.00570      0.01165      0.03111      0.02723      0.03616      0.04189      0.00000      0.00146      0.00000      0.00127      0.00166      0.00000      0.00000      0.00000      0.00870      0.00408      0.00453      0.00692      0.00094      0.00099      0.00000      0.00203      0.00000      0.00000      0.00000      0.00000      0.01382      0.00428      0.01006      0.01552      0.02675      0.38628      0.07626      0.18134      0.28120      0.46255      0.02675 
     550      465    3.470e-01      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000 
     600        1    2.050e-01      0.00875      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00065      0.00087      0.00049      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00076      0.00403      0.00000      0.00050      0.00000      0.00000      0.00017      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00128      0.00000      0.00000      0.00000      0.00201      0.00674      0.00700      0.00175      0.00875      0.00000 
     600       50    2.050e-01      9.47660      0.01196      0.00000      0.00176      0.00000      0.17861      0.00039      0.04637      0.00000      0.03480      0.00218      0.00825      0.00000      1.35913      0.01566      0.38912      0.00251      0.05852      0.00000      0.01027      0.00000      2.79651      0.01968      0.72626      0.01423      0.00192      0.00000      0.00048      0.00000      0.00247      0.00000      0.00118      0.00000      0.40695      0.00148      0.08915      0.00146      0.00940      0.00000      0.00261      0.00000      0.00795      0.00000      0.00060      0.00000      0.57727      0.00360      0.14860      0.00109      2.54417      5.67624      1.25619      5.48849      1.44395      6.93243      2.54417 
     600      100    2.050e-01      9.64513      0.00761      0.00000      0.00156      0.00000      0.19701      0.00407      0.06225      0.00252      0.02059      0.00000      0.01279      0.00000      1.24167      0.01835      0.50475      0.02160      0.03922      0.00081      0.01618      0.00000      2.64041      0.02651      1.06405      0.03414      0.00083      0.00000      0.00111      0.00000      0.00481      0.00000      0.00056      0.00000      0.33699      0.00562      0.12149      0.00616      0.00578      0.00000      0.00283      0.00146      0.00445      0.00000      0.00035      0.00000      0.52334      0.00308      0.21429      0.00486      2.49105      5.91608      1.23801      5.08113      2.07295      7.15409      2.49105 
     600      150    2.050e-01      7.75416      0.00839      0.00000      0.00235      0.00000      0.14208      0.01366      0.07922      0.01035      0.02751      0.00000      0.01281      0.00144      0.88416      0.05560      0.54097      0.08738      0.02881      0.00000      0.02064      0.00000      1.94815      0.06110      1.04694      0.10228      0.00294      0.00000      0.00037      0.00000      0.00084      0.00000      0.00308      0.00128      0.24266      0.01240      0.13637      0.01820      0.00273      0.00000      0.00212      0.00000      0.00207      0.00000      0.00490      0.00000      0.41861      0.01920      0.21841      0.02716      1.56700      5.07384      1.11332      3.87091      2.31625      6.18716      1.56700 
     600      200    2.050e-01      6.15579      0.00641      0.00000      0.00459      0.00136      0.08226      0.01599      0.08434      0.02095      0.01728      0.00000      0.00790      0.00733      0.61281      0.11019      0.53617      0.17108      0.02002      0.00000      0.00829      0.00093      1.37574      0.12014      0.86969      0.22776      0.00362      0.00115      0.00171      0.00035      0.00457      0.00000      0.00189      0.00279      0.16689      0.01936      0.11178      0.03424      0.00344      0.00000      0.00135      0.00000      0.00687      0.00147      0.00000      0.00128      0.29128      0.02543      0.19642      0.05001      0.92862      4.30126      0.92591      2.88494      2.34223      5.22717      0.92862 
     600      250    2.050e-01      4.42600      0.00234      0.00216      0.00262      0.00216      0.07997      0.03166      0.05874      0.03029      0.00877      0.00015      0.01200      0.00248      0.39917      0.11326      0.39654      0.25774      0.01328      0.00325      0.01251      0.00129      0.83016      0.11580      0.59381      0.25067      0.00131      0.00000      0.00094      0.00119      0.00123      0.00147      0.00000      0.00119      0.11247      0.02052      0.09088      0.03774      0.00216      0.00000      0.00406      0.00076      0.00372      0.00177      0.00515      0.00178      0.16698      0.01945      0.13991      0.07963      0.51090      3.22078      0.69432      1.93104      1.98407      3.91511      0.51090 
     600      300    2.050e-01      2.93438      0.00428      0.00132      0.00340      0.00494      0.03274      0.01620      0.05165      0.04414      0.00583      0.00477      0.00741      0.00465      0.28189      0.11475      0.32158      0.29950      0.00384      0.00135      0.00578      0.00099      0.35637      0.08383      0.33811      0.18275      0.00000      0.00126      0.00106      0.00249      0.00094      0.00000      0.00243      0.00060      0.05948      0.01571      0.04625      0.05642      0.00000      0.00000      0.00131      0.00164      0.00126      0.00140      0.00096      0.00315      0.10173      0.03551      0.08502      0.06278      0.28088      2.17209      0.48141      1.12449      1.52901      2.65350      0.28088 
     600      350    2.050e-01      1.78370      0.00006      0.00072      0.00529      0.00213      0.03442      0.02271      0.03183      0.03241      0.00219      0.00338      0.00303      0.00318      0.17137      0.10681      0.23523      0.26592      0.00312      0.00001      0.00419      0.00091      0.12016      0.04940      0.12329      0.09739      0.00247      0.00130      0.00000      0.00000      0.00000      0.00245      0.00125      0.00124      0.02836      0.01876      0.02985      0.03314      0.00000      0.00000      0.00000      0.00270      0.00136      0.00420      0.00368      0.00003      0.04875      0.02269      0.06031      0.05109      0.15095      1.31914      0.31361      0.64467      0.98808      1.63275      0.15095 
     600      400    2.050e-01      0.60042      0.00000      0.00061      0.00097      0.00170      0.01346      0.00512      0.01303      0.01864      0.00000      0.00234      0.00284      0.00131      0.04875      0.04076      0.06285      0.10289      0.00000      0.00000      0.00105      0.00000      0.03765      0.01477      0.03387      0.02879      0.00000      0.00000      0.00000      0.00104      0.00000      0.00150      0.00143      0.00131      0.01237      0.00862      0.01156      0.01302      0.00241      0.00000      0.00000      0.00255      0.00000      0.00053      0.00040      0.00141      0.01918      0.01649      0.01839      0.01767      0.03913      0.43141      0.12989      0.22457      0.33672      0.56129      0.03913 
     600      417    2.050e-01      0.35002      0.00000      0.00000      0.00197      0.00026      0.00719      0.00191      0.00356      0.00963      0.00231      0.00000      0.00072      0.00048      0.02860      0.02097      0.04348      0.05930      0.00000      0.00000      0.00000      0.00000      0.01780      0.01041      0.02114      0.02356      0.00122      0.00000      0.00104      0.00202      0.00146      0.00119      0.00093      0.00061      0.00617      0.00341      0.01121      0.00878      0.00000      0.00000      0.00211      0.00084      0.00176      0.00000      0.00027      0.00365      0.00982      0.00209      0.01142      0.01446      0.01229      0.25329      0.08444      0.11630      0.22143      0.33772      0.01229 
     600      433    2.050e-01      0.54047      0.00149      0.00095      0.00064      0.00263      0.00969      0.01592      0.00959      0.02559      0.00519      0.00184      0.00384      0.00113      0.05186      0.03304      0.04534      0.06886      0.00000      0.00128      0.00176      0.00000      0.04039      0.01711      0.02359      0.04521      0.00000      0.00000      0.00000      0.00131      0.00165      0.00000      0.00035      0.00081      0.01060      0.00434      0.00938      0.01262      0.00182      0.00093      0.00296      0.00091      0.00000      0.00035      0.00000      0.00001      0.01826      0.01090      0.01240      0.01907      0.02487      0.40694      0.10866      0.22761      0.28799      0.51560      0.02487 
     600      450    2.050e-01      0.71250      0.00537      0.00092      0.00622      0.00471      0.02991      0.01637      0.03504      0.03890      0.00622      0.00000      0.00374      0.00537      0.05356      0.03302      0.05214      0.06574      0.00304      0.00141      0.00120      0.00000      0.05020      0.03117      0.05012      0.04787      0.00000      0.00000      0.00058      0.00199      0.00000      0.00000      0.00000      0.00037      0.01384      0.00304      0.01517      0.01765      0.00026      0.00000      0.00000      0.00133      0.00000      0.00132      0.00000      0.00041      0.02028      0.00927      0.01104      0.03130      0.04239      0.54226      0.12785      0.27922      0.39090      0.67011      0.04239 
     600      500    2.050e-01      0.47362      0.01162      0.00508      0.00872      0.01336      0.02249      0.01206      0.03503      0.06975      0.00123      0.00000      0.00000      0.00310      0.01807      0.00344      0.00891      0.01659      0.00343      0.00075      0.00363      0.00372      0.03415      0.01732      0.03303      0.05624      0.00201      0.00000      0.00159      0.00063      0.00190      0.00000      0.00053      0.00000      0.00216      0.00155      0.00959      0.00880      0.00190      0.00000      0.00063      0.00157      0.00000      0.00000      0.00000      0.00000      0.01054      0.00628      0.01044      0.01332      0.01847      0.38172      0.07343      0.15597      0.29918      0.45515      0.01847 
